R0,R1,nsld0,nsld1,ampdunumsld0,ampdunumsld1,fixedPER0,fixedPER1,bawsize,maxampdunum0,maxampdunum1,D0,D1,D_total,T0,T1,Variance,p0,p1,alpha0,alpha1,lambda0,lambda1,D_slo,lambda_slo
300.0,1080.882354,4,1,24,232,0.0,0.0,256,17,239,33.73732737351636,475.4428224912491,509.18014986476544,6046.714896572958,6032.271104592788,52.1557816916081,0.7228384132518277,0.8903869092593153,0.026420113947079864,0.015286936726947083,0.0014884115017727805,0.0014919753843867648,493.0927636626302,0.001444607706042862
500.0,1080.882354,2,3,64,128,0.0,0.01,1024,366,658,329.60494559681297,587.3843131913853,916.9892587881983,13325.042778249097,13442.647041592469,3457.690689134281,0.8157360260628321,0.7625748853740146,0.008551925884628992,0.010265412888256302,0.0006754199704852726,0.0006762737326049845,692.5138814505254,0.0005123356722379005
